epoch,train_loss,val_oa,val_aa,val_kappa
62,0.00022299337615981152,0.9999662515608653,0.9999870273075177,0.9999522059951128
63,0.0006262995795347773,0.9999325031217307,0.9999740546150354,0.999904413025539
64,0.0004148731322069419,0.9998987546825959,0.9997341364503858,0.9998566179853384
65,0.00037237121431699316,0.9999662515608653,0.9999870273075177,0.9999522059951128
66,0.0013844043721333043,0.9996962640477878,0.9994623587086026,0.999569862140783
67,0.0004324057086741632,0.9998650062434612,0.999827855784626,0.999808826607349
68,0.00027988888557852143,0.9999325031217307,0.9999139278923129,0.9999044121292966
69,0.00017555768509336115,0.9999325031217307,0.9999139278923129,0.9999044121292966
70,0.0007003564201030962,0.9999662515608653,0.9999870273075177,0.9999522059951128
71,0.0002965837751168927,0.9998312578043266,0.9996946296466989,0.9997610313662675
72,0.0009559976361960176,0.9994262765347103,0.9973347277617626,0.9991873816992523
73,0.00018116182265200112,0.9999662515608653,0.9998202085580726,0.9999522054079076
74,0.0005624459022958874,0.9999325031217307,0.9999740546150354,0.9999044132224234
75,8.523086781946529e-05,0.9988863015085552,0.9944005199152871,0.9984227437848292
76,0.0004370956951775032,0.9999662515608653,0.9999870273075177,0.9999522059951128
77,0.00033476790332816664,0.9998312578043266,0.9992678615398083,0.9997610285848444
78,0.0009269330374548002,0.9998987546825959,0.9997937411095307,0.9998566152965276
79,0.00024189350568657684,0.9998650062434612,0.999827855784626,0.999808826607349
80,0.000575955656479844,0.9999662515608653,0.9999870273075177,0.9999522059951128
81,0.00017410524029807902,0.9995275218521144,0.9990928455485452,0.9993308574787984
82,0.0007786078700363491,0.9997975093651918,0.9991607141121703,0.9997132249834801
83,0.0002473759486293691,0.9999662515608653,0.9999870273075177,0.9999522059951128
84,0.0006836805997501944,0.9999662515608653,0.9999870273075177,0.9999522059951128
85,7.959048424176485e-05,0.9999662515608653,0.9999870273075177,0.9999522059951128
86,0.0007400410020698965,0.9997300124869225,0.9988785837601522,0.9996176431966537
87,0.0003290746071974924,1.0,1.0,1.0
88,0.0008069098290161738,0.9998987546825959,0.9996133246769148,0.9998566174813964
89,0.0002856047752681037,0.9999325031217307,0.9997931161188421,0.9999044117933362
90,2.8621076114737417e-05,0.9999662515608653,0.9999870273075177,0.9999522059951128
91,0.000717666532406075,0.9999662515608653,0.9999269005847952,0.9999522055469818
92,9.819855951863243e-05,1.0,1.0,1.0
93,0.0004604093444919445,1.0,1.0,1.0
94,0.0003142218232383309,0.9999662515608653,0.9999870273075177,0.9999522059951128
95,0.00011957126644986677,0.9999325031217307,0.9999740546150354,0.999904413025539
96,0.0002983542977681803,0.9997975093651918,0.9996952183729386,0.9997132452882959
97,0.0004595843343840819,0.9999325031217307,0.9997931161188421,0.9999044117933362
98,0.00012388290067487796,0.9998987546825959,0.9993792675356921,0.9998566158911459
99,0.00042700153470474114,0.9999325031217307,0.9997931161188421,0.9999044117933362
100,0.0004119983959621784,0.9999325031217307,0.9997801164860817,0.9999044118699644
